id,title,create_date,likes_count,reposts_count,tracks_count,total_playtime,tags,url
130341042,EDM,1 August 2015,93,13,579,87:08:52,,https://soundcloud.com/user884526172/sets/edm
728631420,New EDM Hits: On The Up,14 March 2019,33279,1895,51,1:45:50,"Dance & EDM, ontheup, thepeak, Electronic, Dance, Pop, Dubstep, Bass, Bass Music, EDM, Dance Pop",https://soundcloud.com/soundcloud-the-peak/sets/on-the-up-new-edm-hits
169032451,EDM,26 November 2015,44,46,475,41:50:49,"Electronic, Dubstep, House, Moombahton, Electro House",https://soundcloud.com/first-name-last-name-11/sets/edm
77985735,Edm,4 February 2015,44,4,418,29:28:33,,https://soundcloud.com/nadesyana/sets/edm
9317188,EDM,22 August 2013,39,4,709,30:45:28,"Electronic, Electro, Dubstep, Complextro",https://soundcloud.com/slght/sets/edm
1318592722,EDM,19 September 2021,2,0,447,20:25:49,,https://soundcloud.com/insanity6ix/sets/edm
1234316974,EDM,6 October 2021,0,0,497,30:59:53,,https://soundcloud.com/ehfaz-tarafdar/sets/edm
1337637328,EDM,27 October 2021,0,0,153,6:26:09,,https://soundcloud.com/user-296912649/sets/edm
786702162,EDM Crossovers: Electrify,7 June 2019,28108,1241,57,2:05:27,"Dance & EDM, thepeak, Electronic, Trap, Latin Pop, Country, Rock, Dubstep, Hip-Hop, Rap, R&B, Latin, Metal, Pop, Electrify",https://soundcloud.com/soundcloud-the-peak/sets/electrify-edm-crossovers
225881375,EDM,17 May 2016,24,30,735,27:35:18,,https://soundcloud.com/mncarlisle/sets/edm-1
95188141,EDM,5 September 2020,1,0,496,44:39:35,"Electronic, EDM",https://soundcloud.com/noel-newby-1/sets/edm
111313008,EDM,27 May 2015,12,5,572,94:52:10,,https://soundcloud.com/mrfrandisimo/sets/edm
,EDM,13 December 2014,19,3,430,44:58:48,,https://soundcloud.com/emerson-thorn/sets/edm
156653567,EDM,19 October 2015,16,6,459,110:15:01,,https://soundcloud.com/user-525729666/sets/edm
,EDM,19 July 2014,13,1,451,29:45:19,,https://soundcloud.com/ijamcrazy/sets/edm
,Edm,15 February 2017,11,1,708,60:33:20,,https://soundcloud.com/chanelamber/sets/edm
206156494,Edm,16 March 2016,12,2,627,32:07:52,,https://soundcloud.com/vincent-dubois-16/sets/edm
,edm,13 December 2016,119,12,472,35:58:15,,https://soundcloud.com/brittany-schramm-1/sets/edm
197872909,EDM,23 October 2016,9,1,456,39:48:51,,https://soundcloud.com/user-209954573/sets/edm
533822442,edm,4 June 2018,1,0,445,98:22:14,,https://soundcloud.com/daffa-s-81822227/sets/edm-1
807044724,EDM,19 June 2019,19,3,478,24:29:06,"Dance & EDM, Till You Drop, EDM, Dance",https://soundcloud.com/tillyoudrop/sets/edm
32285122,EDM,27 April 2014,75,3,545,32:00:08,"Electronic, House, Progressive House, deephouse, oliverheldens, above&beyond, kaskade, trance, alesso, moonboots, latch, disclosure, samsmith, aventureclub, lanadelrey, tiesto, calvinharris, edm, bigroom",https://soundcloud.com/tinle23/sets/edm
129786969,EDM,30 July 2015,17,1,551,38:53:54,,https://soundcloud.com/riku-sugimoto-1/sets/edm
,EDM,21 January 2015,15,4,420,172:53:12,"Electronic, Dance, Electro, Hardstyle, House, Electro House, Progressive House, Complextro",https://soundcloud.com/zspon/sets/edm
132441899,EDM,10 July 2016,12,2,456,31:49:25,,https://soundcloud.com/relyks-official/sets/edm
1292956573,EDM,28 July 2021,1,0,499,26:25:45,,https://soundcloud.com/rmasub/sets/edm
287414958,edm,29 December 2016,10,2,474,37:12:12,,https://soundcloud.com/rizal-aldi-p/sets/edm
633243957,Best Tropical House (2021),30 October 2018,21417,655,51,3:32:14,"Dance & EDM, workout, party, edm, study, chill, tropicalhouse",https://soundcloud.com/digitalstreams/sets/tropicalhouse
,EDM,11 December 2017,6,2,453,48:17:09,,https://soundcloud.com/emilynn-velasco/sets/edm
,EDM,24 June 2015,6,1,492,34:39:17,,https://soundcloud.com/user108809697/sets/edm
23665044,EDM,17 February 2014,10,2,431,27:39:55,"Electronic, Dance, Hardstyle, House, Electro House, Progressive House",https://soundcloud.com/brendan_cunningham/sets/up
1070716852,EDM,11 August 2020,16,5,451,22:33:22,"Dance & EDM, Till You Drop, EDM, Dance",https://soundcloud.com/tillyoudrop/sets/edm-2
109494693,EDM,21 May 2015,21,1,543,28:59:15,"Dance & EDM, Dance, Hardstyle, House, Electro House, Progressive House",https://soundcloud.com/thomas-gonvers/sets/lectro-house
496779102,EDM,13 April 2018,23,6,422,24:06:36,"Electronic, House, Electro House",https://soundcloud.com/d3ron/sets/edm
346353131,EDM,26 August 2017,4,0,477,28:24:06,,https://soundcloud.com/veq9di0qrfbu/sets/edm
126428528,trap,19 July 2015,1263,110,54,3:08:25,,https://soundcloud.com/amorphicroots/sets/trap
257266754,SMOKEPURPP - DEADSTAR 2,8 September 2016,32741,1271,20,51:15,"Hip-hop & Rap, SMOKEPURRP, -, smokepurpp lost planet, lost planet smokepurpp, lost planet ep, smokepurrp repeat, deadstar 2, smokepurpp deadstar 2",https://soundcloud.com/bedroomtrap/sets/deadstar-2-smokepurpp
384547178,Best Of Trap Nation,27 November 2017,116474,5230,136,7:52:00,"Trap, workout, Party, Trap Nation, Trap, Nation, Best Of Trap Nation, Electro, Bass, Trap House, Edm, Hip Hop, Ibiza, Night, Noise, Rap, Remix, Remixes, Tech",https://soundcloud.com/ilyanaazman/sets/bestoftrapnation
243626276,trap,22 July 2016,677,64,12,47:46,,https://soundcloud.com/tz1zgtw0fbb7/sets/trap
314658284,trap,11 April 2017,929,75,467,26:35:05,,https://soundcloud.com/user-227164845/sets/trap
5793822,trap,18 May 2013,5482,1431,169,22:26:35,,https://soundcloud.com/joshua-sch-ppen/sets/trap
238918434,Trap,6 September 2016,444,42,498,27:52:37,,https://soundcloud.com/user185881864/sets/trap
208642175,KEVIN GATES - I'M HIM,24 March 2016,27280,1610,20,56:57,"Hip-hop & Rap, kevin gates i'm him, im him, im him, im him kevin gates, kevin gates",https://soundcloud.com/bedroomtrap/sets/kevin-gates-im-him
164134019,"Street Workout [Electro, Trap, Hip-Hop & Rap]",11 November 2015,57293,4025,134,7:53:37,"Electronic, Dubstep, Rap, Trap, Workout, StreetWorkout",https://soundcloud.com/alex-humenyuk/sets/street-workout
37176139,Trap,30 May 2014,0,1,45,4:04:51,,https://soundcloud.com/moongoddess/sets/trap
232341251,Trap,18 June 2016,160,13,199,10:26:03,,https://soundcloud.com/user-759656421/sets/trap-1
261718032,Trap,26 March 2017,104,12,445,25:36:29,,https://soundcloud.com/andrew-michael-kopot/sets/trap
863005671,trap,6 September 2019,0,0,22,1:21:49,,https://soundcloud.com/italo-alves-960095134/sets/trap
1249322677,Trap,29 April 2021,2,0,12,40:57,,https://soundcloud.com/alan-jose-gomingos/sets/trap
223613783,Trap,16 December 2016,26,3,221,11:56:34,,https://soundcloud.com/user-179335558/sets/trap
942747463,trap,11 December 2019,26,0,437,30:41:33,,https://soundcloud.com/welder-anagiulia-martins/sets/trap
1054508746,trap,20 May 2020,13,0,491,31:01:26,,https://soundcloud.com/user-289013081/sets/trap
113585682,Trap,28 October 2016,27,3,417,44:32:12,,https://soundcloud.com/eric-matos-15/sets/trap
49573584,Trap,7 April 2019,36,3,440,26:29:22,,https://soundcloud.com/trey-rezny/sets/trap
,Trap,24 February 2017,34,6,747,25:50:15,,https://soundcloud.com/user-998966871/sets/trap
131591013,Trap,12 August 2016,8,1,547,26:48:22,,https://soundcloud.com/kevin-hignell/sets/trap
509262897,trap,30 April 2018,0,0,95,6:55:59,,https://soundcloud.com/jose-andrey-mesen/sets/trap
1261406044,Trap,15 September 2021,2,0,499,26:58:53,,https://soundcloud.com/user-188790892-943956456/sets/trap
62363651,trap,4 December 2014,8,1,500,73:50:06,,https://soundcloud.com/sasha-alexandra-9/sets/trap
3157186,trap,1 January 2013,38,8,437,31:25:56,"Electronic, Hip Hop, Dirty South, Dance, Trap, Drum & Bass, Hardstyle, Techstep, Trapstep",https://soundcloud.com/blake-coon/sets/trap
31058328,Trap,18 April 2014,16,6,450,35:57:51,,https://soundcloud.com/user20215401/sets/trap
620480940,Trap’Latino,11 October 2018,51,2,400,25:09:04,,https://soundcloud.com/taz94/sets/traplatino
206584028,Trap,28 August 2016,4,1,167,24:49:22,,https://soundcloud.com/y-ssy-el-ghoul/sets/trap
254833573,trap,30 August 2016,4,1,472,26:16:10,,https://soundcloud.com/shubham-thakur-38/sets/trap
,trap,13 July 2021,1,0,499,28:44:52,,https://soundcloud.com/user-262803654/sets/trap
251686225,Trap,15 February 2017,6,0,459,26:13:58,,https://soundcloud.com/sam-shah-997013953/sets/trap
218250196,Trap,22 April 2016,7,0,463,26:33:54,,https://soundcloud.com/udvigarlsson/sets/trap
986542669,trap,10 February 2020,6,1,225,12:33:04,,https://soundcloud.com/user-339187476/sets/trap
98943053,trap,17 April 2015,6,1,365,20:11:41,,https://soundcloud.com/tierra-michelle-1/sets/trap
140929868,?TRAP?,4 July 2016,7,0,470,33:44:36,"Electronic, Dubstep, House, Moombahton",https://soundcloud.com/addison-jarosz/sets/trap
500456313,Trap,18 April 2018,84,9,215,10:16:54,,https://soundcloud.com/hieeus-traanf/sets/trap
173197235,Trap,7 January 2017,6,3,436,28:21:40,,https://soundcloud.com/mrzaiii/sets/trap
1117319170,Trap,26 August 2020,1,0,488,25:57:07,,https://soundcloud.com/rivera-antonio-sckooby/sets/trap-1
148926114,Trap,12 June 2016,5,0,482,30:25:51,,https://soundcloud.com/nu_sound_era/sets/trap
43836267,Trap,18 July 2014,1,0,483,32:38:10,,https://soundcloud.com/thofman04/sets/trap
,TRAP>!,1 June 2016,5,1,575,25:34:49,,https://soundcloud.com/tropicalbabyy/sets/songs
107064304,Trap,11 June 2017,9,1,429,23:50:06,,https://soundcloud.com/rigade/sets/trap
16149243,TRAP,3 December 2013,10,4,460,27:35:57,"Trap, House, Heavy",https://soundcloud.com/paul-popa-3/sets/trap
,country,11 August 2019,8547,362,31,59:27,,https://soundcloud.com/user-554653250/sets/country
253046993,Country,24 August 2016,1502,101,499,24:11:04,,https://soundcloud.com/mitch-r-299829848/sets/country
,Country,26 December 2013,32,1,0,9:20,,https://soundcloud.com/user655773074/sets/country
693589683,country,25 January 2019,1399,85,492,26:27:46,,https://soundcloud.com/user-593137078/sets/country
,country,18 June 2015,854,99,121,7:51:56,,https://soundcloud.com/tinus-botes/sets/country
484511529,country,28 March 2018,1237,75,307,12:20:27,,https://soundcloud.com/user-437423312/sets/country
,Country,25 January 2014,21,0,0,9:18,,https://soundcloud.com/kim-mclaughlin-2/sets/country
17748036,country,21 December 2013,24,0,1,9:19,,https://soundcloud.com/jessica-davidson-12/sets/country
432326037,country,26 January 2018,397,28,116,7:04:03,,https://soundcloud.com/shiann-bryant/sets/country
126138807,country,18 July 2015,808,96,102,4:45:41,,https://soundcloud.com/meghan-taft/sets/country
,country,24 July 2018,390,27,319,14:27:07,,https://soundcloud.com/lannae-ellefson/sets/country
,country,21 September 2017,434,26,398,17:11:13,,https://soundcloud.com/william-winters-578608094/sets/country
,country,11 November 2016,122,4,767,29:55:11,,https://soundcloud.com/jackie-kelley-597995591/sets/country
12569464,Country,19 October 2013,21,6,2,1:03:02,,https://soundcloud.com/edennis27/sets/country
221032576,Country,3 September 2016,106,6,476,18:48:44,,https://soundcloud.com/tyler-hosley/sets/country
,Country,1 January 2015,60,5,15,55:49,,https://soundcloud.com/kate-sullivan-32/sets/country
,Country,11 September 2016,151,9,364,15:56:49,,https://soundcloud.com/keyonna-marie-murphy/sets/country
,country,13 June 2017,20,1,126,7:33:54,,https://soundcloud.com/alex-y-362942914/sets/country
,Country,6 July 2013,10,0,0,49:43,,https://soundcloud.com/robert-william-walters-iii/sets/country
588274713,Country,23 August 2018,53,2,406,20:16:39,,https://soundcloud.com/dj-chi-co/sets/country
88724229,country,13 March 2015,92,14,285,16:18:08,,https://soundcloud.com/dortea-ery-bleskaditsalossa/sets/country
,Country,4 October 2021,1,0,500,23:14:47,,https://soundcloud.com/user-594141498/sets/country
88738564,country,13 March 2015,100,17,285,16:18:08,,https://soundcloud.com/dortea-ery-bleskaditsalossa/sets/country-2
88727220,country,13 March 2015,58,9,285,16:18:08,,https://soundcloud.com/dortea-ery-bleskaditsalossa/sets/country-1
88744558,country,13 March 2015,23,2,285,16:18:08,,https://soundcloud.com/dortea-ery-bleskaditsalossa/sets/country-4
88744477,country,13 March 2015,35,7,285,16:18:08,,https://soundcloud.com/dortea-ery-bleskaditsalossa/sets/country-3
425430947,Country,18 January 2018,354,29,465,22:04:58,,https://soundcloud.com/aidenacquet/sets/country
1306888924,Country,26 August 2021,0,0,45,2:29:06,,https://soundcloud.com/user-13730052/sets/country
862408503,Country Music: A Film By Ken Burns (The Soundtrack),6 September 2019,306,33,98,4:43:24,"Country, country, kenburns, pbs",https://soundcloud.com/legacyrecordings/sets/country-music-a-film-by-ken
,Country,29 December 2013,3,1,0,1:29,,https://soundcloud.com/user415585824/sets/country
,country,6 October 2021,1,0,455,22:37:41,,https://soundcloud.com/britany-nicole-847498970/sets/country
13312424,Country:*,29 October 2013,47,8,7,26:12,,https://soundcloud.com/katrinas-music/sets/country
,Country,29 June 2017,97,8,408,20:48:49,,https://soundcloud.com/user-447310713/sets/country
,[×•CouNtrY•×],4 October 2017,333,30,480,24:54:43,,https://soundcloud.com/jennifer-wiedemeier/sets/xocountryox
,country,26 August 2018,144,7,89,3:01:37,,https://soundcloud.com/jack-radford-980387800/sets/country
1315978291,country,14 September 2021,0,0,33,2:02:49,,https://soundcloud.com/lissa-lynette/sets/country
,country,31 May 2016,729,84,78,2:48:07,,https://soundcloud.com/cal-busse/sets/country
1336098982,country,24 October 2021,0,0,171,5:43:48,,https://soundcloud.com/basedjr/sets/country
291583307,Country,29 June 2017,6,1,493,19:31:32,,https://soundcloud.com/user-372231572/sets/country
1336754860,Country,26 October 2021,0,0,224,8:46:22,,https://soundcloud.com/user-756120577/sets/country
338322658,country,16 July 2017,68,2,496,27:06:16,,https://soundcloud.com/holly-menhennett/sets/country
318698816,Country,27 April 2017,20,0,404,18:36:56,,https://soundcloud.com/dustin-bliss-409059163/sets/country
,country,11 December 2020,2,0,316,14:53:28,,https://soundcloud.com/amber-cagle-701728431/sets/country
1061944762,Country,31 May 2020,2,0,499,18:55:07,,https://soundcloud.com/erin-gage/sets/country
14982117,Country,19 November 2013,12,3,4,12:23,,https://soundcloud.com/kansasprincess12/sets/country
1098103906,country,24 July 2020,4,0,85,4:57:20,,https://soundcloud.com/jessica-muncy-654640730/sets/country
,Country,22 September 2013,0,0,0,4:06,,https://soundcloud.com/kelly-amann-1/sets/country
,country,18 August 2017,38,2,490,22:29:47,,https://soundcloud.com/mechelle-schmidt-morgan/sets/country-1
17319891,JAZZ,16 December 2013,9538,752,8,1:30:51,,https://soundcloud.com/dj-elye/sets/jazz
272741983,Acid Jazz,4 November 2016,387918,35975,40,1:37:12,"lofi-jazzflow, Jazz, Piano, Chill, beats, lofi, Electronic, Acid Jazz",https://soundcloud.com/lordafi/sets/acid-jazz
,Jazz,27 August 2013,147,20,0,0:50,,https://soundcloud.com/ikee27/sets/jazz
,Jazz,18 October 2013,1607,145,42,5:01:40,Jazz,https://soundcloud.com/tareq-morsy/sets/clasic
18902038,Jazz,3 January 2014,1399,123,11,1:07:39,,https://soundcloud.com/gennaro-di-cello-1/sets/jazz
,Jazz,3 September 2013,69,11,0,0:50,,https://soundcloud.com/julio-ortiz-g/sets/jazz
649793019,Jazz hip 4,23 November 2018,152756,7360,34,1:51:34,"Jazz & Blues, Jazz, study, Relax, Guitar, jazzhip",https://soundcloud.com/yourparadis/sets/jazz-hip-4-1
372742355,Jazz hip,12 November 2017,115529,6008,14,59:06,"Relax, study, Chill, Sleep, Jazz",https://soundcloud.com/yourparadis/sets/jazz-hip
253244348,Jazz Now!,25 August 2016,1759,172,25,1:05:48,Jazz,https://soundcloud.com/bluenoterecords/sets/jazz-now
18574701,JAZZ MUSIC,30 December 2013,2839,233,8,1:30:51,,https://soundcloud.com/xanderisawesome/sets/jazz-music
661934673,Jazz hip 6,11 December 2018,54149,2844,20,59:36,"Jazz, jazzy, Jazz, study, Relax, Sleep",https://soundcloud.com/yourparadis/sets/jazz-hip-6
1334983459,𝙅𝘼𝙕𝙕 𝙈𝙐𝙎𝙄𝘾,22 October 2021,20,1,260,12:02:03,,https://soundcloud.com/rap-music-mix-songs/sets/jazz-music-7
1334984440,𝙎𝙈𝙊𝙊𝙏𝙃 𝙅𝘼𝙕𝙕,22 October 2021,19,1,260,12:02:03,,https://soundcloud.com/rap-music-mix-songs/sets/smooth-jazz-220250753
231432278,Jazz,22 August 2016,362,21,455,24:04:06,,https://soundcloud.com/thesparkley-rainbow/sets/jazz
14808701,jazz2,17 November 2013,531,78,18,2:59:37,,https://soundcloud.com/ahmed-omran-20/sets/jazz2
,Ju jazz,29 December 2013,22,2,0,6:15,,https://soundcloud.com/juliano-pires-2/sets/ju-jazz
,Jazz,14 August 2014,64,4,478,44:51:50,,https://soundcloud.com/andyh3858/sets/jazz
,jazz,22 February 2016,52,4,467,33:19:48,,https://soundcloud.com/nicole-hamilton-988099880/sets/jazz
360345746,jazz,16 October 2017,176,13,376,29:46:22,,https://soundcloud.com/blxfec7cuwhe/sets/jazz
292655496,jazz,18 January 2017,1,0,403,21:57:57,,https://soundcloud.com/user-635540506/sets/jazz
757289088,Jazz.....,18 April 2019,11,0,495,36:48:13,,https://soundcloud.com/user-730290114/sets/jazz
,jazz &,3 January 2020,19,1,499,67:25:54,"Country, Americana",https://soundcloud.com/i-g-lucky/sets/jazz
951989164,JAZZ,22 October 2021,1,0,5,19:42,,https://soundcloud.com/ostin_ex_leopolis/sets/jazz
158378131,jazz,24 October 2015,7,2,214,14:08:47,,https://soundcloud.com/adhe-musthofa/sets/jazz
1337139874,JAZZ,26 October 2021,0,0,105,8:24:35,,https://soundcloud.com/aldosch/sets/jazz-1
,Jazz,7 November 2018,7,2,452,34:45:50,,https://soundcloud.com/user-583522402/sets/jazz
961952887,Jazz,8 January 2020,45,2,77,6:14:21,Jazz,https://soundcloud.com/naima-von-rechenberg-1/sets/jazz
,jazz,4 December 2015,16,1,438,26:29:01,,https://soundcloud.com/jasmine-korzendorfer/sets/jazz
,jazz,13 May 2020,0,0,500,21:58:18,,https://soundcloud.com/user-866756420/sets/jazz
409255856,Jazz,29 December 2017,27,2,450,36:40:08,,https://soundcloud.com/iis1102/sets/jazz
121639894,Jazz,3 July 2015,5,0,382,29:54:29,"Electronic, Dance, House, Hardstyle, Progressive House",https://soundcloud.com/user629476188/sets/jazz
55885349,jazz,21 October 2014,167,6,66,4:37:37,,https://soundcloud.com/tendai-nzuma/sets/jazz
,jazz,29 September 2017,41,2,464,33:27:33,,https://soundcloud.com/idkthisissuperannoying/sets/jazz
1332872005,JAZZ,18 October 2021,0,0,213,15:55:29,,https://soundcloud.com/user-357769689/sets/jazz-3
,Jazz,17 November 2016,7,0,361,26:18:54,,https://soundcloud.com/user-514382276-121730756/sets/jazz
907937125,jazz,26 October 2019,2,0,415,20:01:59,,https://soundcloud.com/rochelle-crum/sets/jazz
,Jazz,7 November 2017,7,1,459,20:08:13,,https://soundcloud.com/user516833459/sets/jazz
5179205,jazz,28 April 2013,18,1,398,36:35:12,,https://soundcloud.com/leescratchnelpi/sets/jazz
,jazz,25 May 2018,0,0,440,18:06:31,,https://soundcloud.com/user400399003/sets/jazz
,jazz,13 September 2021,0,0,245,77:03:31,,https://soundcloud.com/user-466890303/sets/jazz
684876945,◉ Jazz,17 January 2019,71,6,425,36:00:44,,https://soundcloud.com/glink_live/sets/jazz
,Jazz,28 October 2017,22,1,311,42:43:18,,https://soundcloud.com/user964010066/sets/jazz
,Jazz,3 November 2018,6,0,384,25:39:56,"Electronic, Trip Hop, Ambient, Downtempo",https://soundcloud.com/user-204782257/sets/jazz
,jazz,2 July 2019,23,0,352,19:45:27,,https://soundcloud.com/user-899265990-514397223/sets/jazz
,Jazz,23 July 2013,22,2,268,35:26:32,,https://soundcloud.com/freebonika/sets/jazz
341735625,Best of Jazz songs,31 July 2017,25254,2398,56,5:14:05,"Jazz & Blues, jazz, music, Dean_martin, Frank_sinatra, louis_armstrong, Relax, mood, Sax, Songs, Song, Old, Gold, Black",https://soundcloud.com/michael-magdy-317962815/sets/best-of-jazz
1321291792,Jazz,25 September 2021,0,0,153,10:48:39,,https://soundcloud.com/avian-rubio-346242907/sets/jazz
,Jazz,8 February 2014,3,0,256,16:52:48,,https://soundcloud.com/ariana-rivera-12/sets/jazz
,Blues,4 December 2013,95,7,0,0:50,,https://soundcloud.com/joaopaulo1989/sets/blues
534159441,blues,3 January 2019,305,23,96,5:49:41,,https://soundcloud.com/user-155498058/sets/blues
1143960763,blues,11 October 2020,22,1,84,5:31:54,,https://soundcloud.com/user-145355182/sets/blues
1244413972,Blues,18 April 2021,14,0,483,36:56:36,,https://soundcloud.com/mirette-samer/sets/blues
1198813531,blues,22 January 2021,0,0,13,42:11,,https://soundcloud.com/user-145355182/sets/blues-2
,Blues,5 May 2014,137,2,430,47:59:16,"Blues, Pakistani, International",https://soundcloud.com/dododeedee/sets/blues
1064691247,Blues,5 June 2020,35,2,59,4:26:51,,https://soundcloud.com/givaldo-f-junior/sets/blues
1339947328,Blues,1 November 2021 5:20,0,0,1,5:19,,https://soundcloud.com/user-555082663/sets/blues
1339947580,Blues,1 November 2021 5:21,0,0,1,5:19,,https://soundcloud.com/user-555082663/sets/blues-1
1339947634,Blues,1 November 2021 5:21,0,0,2,8:46,,https://soundcloud.com/user-555082663/sets/blues-2
282266373,Blues,10 December 2016,400,22,337,24:19:15,,https://soundcloud.com/user-343482897/sets/blues
1090235392,blues,12 July 2020,10,1,473,29:14:05,,https://soundcloud.com/user-748434690-625763256/sets/blues
1110159151,Blues,14 August 2020,15,0,446,26:54:35,,https://soundcloud.com/user-408028210/sets/blues
332924298,Blues,25 June 2017,19,3,375,35:12:12,,https://soundcloud.com/user-495832599/sets/blues
1305692929,blues,14 October 2021,0,0,13,55:41,,https://soundcloud.com/cadu-maverick-484873082/sets/blues
1325366848,Blues,3 October 2021,1,0,84,6:34:43,,https://soundcloud.com/user-950582386/sets/blues
3459186,blues,26 January 2013,7,1,1,1:31:30,,https://soundcloud.com/ricardo-franco-12/sets/blues
,blues,15 September 2015,205,24,113,8:34:04,,https://soundcloud.com/user-797721909/sets/blues
,blues,9 August 2018,5,1,288,22:38:51,,https://soundcloud.com/she-ady/sets/blues
726716559,Blues,11 March 2019,6,1,475,21:52:25,,https://soundcloud.com/fukken-kylan-766659079/sets/blues
1045271359,Blues,5 May 2020,6,1,301,16:35:34,,https://soundcloud.com/tybaldt/sets/blues-1
1328135683,Blues,8 October 2021,1,0,52,1:40:43,,https://soundcloud.com/megan-hampshire-704568271/sets/blues
1330698277,blues,13 October 2021,0,0,93,5:05:00,,https://soundcloud.com/jablonski-mclean-16379586/sets/blues
,blues,30 August 2020,26,0,323,24:18:48,,https://soundcloud.com/chris-stevenson-384555556/sets/blues
39543277,Blues,14 June 2014,27,2,250,19:14:36,,https://soundcloud.com/nanimonoka-mushiro/sets/blues
,blues,10 January 2015,20,3,251,31:48:16,,https://soundcloud.com/tarek-samir-21/sets/blues
283754078,Blues,16 December 2016,14,2,305,16:55:54,,https://soundcloud.com/ubdny/sets/blues
1091637502,blues,14 July 2020,1,0,14,7:00,,https://soundcloud.com/juan-cristian-388257299/sets/blues
26593835,Blues,14 March 2014,14,1,270,18:17:39,"Jazz en Blues, Soul, Hiphop, Pop, Romantic, Protest, Rebellion, Pain, Eagerness, Angerness, captivating Uncertainty, Claiming, Melancholically, Beyond Romance, Uplifting  Rebouncing",https://soundcloud.com/loewendaler/sets/blues
153998901,Blues,11 October 2015,18,1,221,16:57:35,World,https://soundcloud.com/user732946592/sets/blues
114258544,blues,6 June 2015,1,0,347,31:46:45,,https://soundcloud.com/user427165587/sets/blues
,BLUES,22 September 2020,12,0,313,30:23:31,"Blues, Blues Rock",https://soundcloud.com/jakub-jokel/sets/blues
,Blue's_Music,21 July 2014,15,1,132,8:16:49,,https://soundcloud.com/jessica-sampson-7/sets/blues_music
,blues,27 July 2017,14,1,290,20:43:26,,https://soundcloud.com/thomas-jimenez-23946419/sets/blues
1205417749,Blues,3 February 2021,1,0,36,1:50:56,,https://soundcloud.com/user-796341443/sets/blues
,Blues,21 June 2014,39,4,191,12:44:45,,https://soundcloud.com/rugby118/sets/blues
967091554,BLUES,16 January 2020,1,0,351,24:55:37,,https://soundcloud.com/donald-tillis/sets/blues
,Blues,13 January 2017,27,3,285,40:31:10,,https://soundcloud.com/hesham-shaker-1/sets/blues
1066283161,BLUES,7 June 2020,1,0,263,28:55:23,,https://soundcloud.com/mario-bailote/sets/blues
22997822,blues,9 December 2017,30,1,215,18:13:32,,https://soundcloud.com/thedozen/sets/blues
,Blues,12 August 2016,2,0,202,14:43:00,,https://soundcloud.com/user-782587687/sets/blues
,blues,10 October 2016,0,0,139,10:52:54,,https://soundcloud.com/fadno-samara/sets/blues
156043896,BLUES,20 June 2017,87,5,181,16:35:21,"Blues-Jazz-Rock, Blues",https://soundcloud.com/tom-mollerup-be/sets/blues
287598075,BLUES!,30 December 2016,6,0,266,18:41:43,,https://soundcloud.com/ronald-bradford-359077590/sets/blues
,blues,14 August 2015,34,2,217,19:26:01,,https://soundcloud.com/jeremy-schott-152908207/sets/blues
300116215,blues,15 February 2017,5,1,273,13:51:09,,https://soundcloud.com/user-885269075/sets/blues
,blues,4 April 2017,3,0,228,30:39:48,,https://soundcloud.com/jeffrey-brown-163722399/sets/blues
48183246,Blues,25 August 2014,6,0,183,20:51:15,,https://soundcloud.com/asad-amir-3/sets/blues
342542290,Blues,3 January 2018,7,0,209,15:33:29,,https://soundcloud.com/user-887899579/sets/blues
234997404,blues,20 June 2016,21,3,141,9:47:51,,https://soundcloud.com/zachary-willis-25983223/sets/blues
286402416,Trance,21 June 2017,1512,67,432,25:38:25,,https://soundcloud.com/user-840580694/sets/trance-1
1336546735,Trance,25 October 2021,0,0,293,24:54:45,,https://soundcloud.com/frank-de-neef-760453976/sets/trance
25914985,trance,8 March 2014,180,22,9,1:58:00,,https://soundcloud.com/samouy-krub/sets/trance
1322924416,Trance,28 September 2021,6,1,499,112:15:58,,https://soundcloud.com/marianamagalhaesmori/sets/trance-1
1277494678,Trance,26 October 2021,0,0,334,35:07:06,,https://soundcloud.com/f-q-h-3/sets/trance
231232854,Trance,5 June 2016,171,7,488,365:26:24,,https://soundcloud.com/nithin-rao-192085896/sets/trance
247142843,trance,3 August 2016,16,2,490,40:31:31,,https://soundcloud.com/malik-talha-zafar/sets/trance
,Trance,16 March 2018,120,8,479,771:30:22,"Electronic, Trance, Uplifting Trance",https://soundcloud.com/katies-fun-life/sets/trance
144555415,trance,14 September 2015,86,9,436,27:32:35,,https://soundcloud.com/paperr-chasee/sets/trance-1
1310130673,TRANCE,1 September 2021,16,0,500,24:25:44,,https://soundcloud.com/michael-modestino/sets/trance
45785185,Trance,4 August 2014,102,11,459,655:47:22,,https://soundcloud.com/krystynakuczynski/sets/trance
,trance,22 February 2016,59,12,444,37:10:10,,https://soundcloud.com/user-611267908/sets/trance
1198003246,Trance'OK,20 January 2021,16,1,500,31:44:44,"Electronic, Trance, House, Uplifting Trance, Progressive Trance, Progressive House",https://soundcloud.com/nina-13dm/sets/tranceok
250957107,trance,17 August 2016,22,1,427,31:52:23,,https://soundcloud.com/uxama-bhatti-276021412/sets/trance-1
83433762,trance,23 February 2015,44,4,451,141:54:21,,https://soundcloud.com/silviu-costiug/sets/trance
58148354,trance,6 November 2014,114,8,458,38:33:14,,https://soundcloud.com/parth-sharma-49/sets/trance
